"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
986,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",68,10880,240,1164,1164,125000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
412,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","One story","Average","Average",100,34650,572,1056,1056,145000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
1191,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Depression","Moderate Slope","Two-family Conversion; originally built as one-family dwelling","One story","Below Average","Below Average",0,32463,1356,1622,1249,168000,"0.05551665280756269425","0.00517970468021322770","0.02187578491798210867","-0.08976331925963394618","-0.00301627693204492971","-0.06863101776199272184"
970,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Split Level","Above Average","Average",75,10382,264,1095,588,140000,"0.05551665280756269425","-0.00063019973447278974","-0.14737668334718009161","-0.07921320622270855055","-0.07682969755397618993","-0.05682710163923199417"
636,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level finished","Above Average","Good",60,10896,0,3395,1440,200000,"0.00759333012385662396","0.00177228688592030195","-0.33355439843885851192","0.35409500779387019851","0.06261383763423984935","0.02649465922731431884"
1012,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",75,9825,0,1664,0,100000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
94,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level unfinished","Above Average","Above Average",60,7200,506,2291,1214,133900,"0.00759333012385662396","-0.01550318110819033396","0.02328622215352512701","0.14610706506591239896","0.02562529426271775442","-0.06529814732733086932"
1267,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two and one-half story: 2nd level unfinished","Good","Below Average",60,10120,308,1889,925,122000,"0.00759333012385662396","-0.01550318110819033396","0.02328622215352512701","0.14610706506591239896","0.02562529426271775442","-0.06529814732733086932"
706,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Below Average","Average",70,5600,0,1092,0,55000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
521,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Below Average","Good",60,10800,0,1294,0,106250,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
1187,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Two-family Conversion; originally built as one-family dwelling","Two story","Fair","Average",107,10615,420,1699,978,95000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
49,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Below Average","Average",33,4456,0,1452,736,113000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
1031,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Average","Very Good",0,7082,0,1928,686,160000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
1417,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Below Average","Above Average",60,11340,560,2290,777,122500,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
1063,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Average","Average",85,13600,560,2337,662,90000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
292,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Average","Above Average",55,5687,0,1716,780,135900,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
536,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Average","Good",70,7000,0,1347,1117,107500,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
247,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Above Average","Very Good",69,9142,440,1928,1020,137000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
704,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Two-family Conversion; originally built as one-family dwelling","Two story","Average","Excellent",76,7630,672,1812,360,140000,"0.03954221191299400415","-0.02298173868139840146","-0.33355439843885851192","-0.07977839084968669674","-0.17306537676837880859","-0.17486626286683927093"
1231,"DUPLEX - ALL STYLES AND AGES","Slightly irregular","Near Flat/Level","Gentle slope","Duplex","One and one-half story: 2nd level finished","Average","Average",0,18890,600,2620,1361,190000,"-0.18409996061096765719","0.03913703016106110916","0.08957677222404698879","0.20808897915784909829","0.04968421406631840908","0.01260769908288993334"
985,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One and one-half story: 2nd level finished","Average","Average",75,10125,539,1734,0,126000,"-0.18409996061096765719","0.03913703016106110916","0.08957677222404698879","0.20808897915784909829","0.04968421406631840908","0.01260769908288993334"
922,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One and one-half story: 2nd level finished","Average","Good",67,8777,0,2200,1272,145900,"-0.18409996061096765719","0.03913703016106110916","0.08957677222404698879","0.20808897915784909829","0.04968421406631840908","0.01260769908288993334"
1217,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One and one-half story: 2nd level finished","Above Average","Average",68,8930,539,1902,0,112000,"-0.18409996061096765719","0.03913703016106110916","0.08957677222404698879","0.20808897915784909829","0.04968421406631840908","0.01260769908288993334"
1233,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Average",70,9842,462,1224,0,101800,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
737,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Fair","Below Average",60,8544,400,1040,0,93500,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
40,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Average",65,6040,0,1152,0,82000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
895,"DUPLEX - ALL STYLES AND AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Duplex","One story","Average","Average",64,7018,400,1535,0,118858,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
779,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",60,8400,630,2020,0,144000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
739,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",60,10800,0,1200,1200,179000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
138,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Good","Average",82,11070,766,1959,1907,171000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
887,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",70,8393,588,1712,1626,145000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
53,"DUPLEX - ALL STYLES AND AGES","Moderately Irregular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Duplex","One story","Average","Average",110,8472,516,816,816,110000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
18,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Average",72,10791,516,1296,0,90000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
571,"DUPLEX - ALL STYLES AND AGES","Slightly irregular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",74,13101,576,1728,1728,142600,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
1004,"DUPLEX - ALL STYLES AND AGES","Slightly irregular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Above Average",0,11500,528,1680,1680,136905,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
79,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Average",72,10778,0,1768,1768,136500,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
343,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Fair","Below Average",0,8544,400,1040,0,87500,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
145,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",70,9100,504,1728,1728,125000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
1413,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Average",60,7200,420,1040,0,90000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
331,"DUPLEX - ALL STYLES AND AGES","Slightly irregular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Below Average",0,10624,352,1728,1728,119000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
442,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Below Average","Below Average",92,12108,0,1440,1440,118000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
1091,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Fair","Below Average",60,8544,400,1040,0,92900,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
455,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Average",63,9297,560,1728,1728,188000,"0.03954221191299400415","-0.00315421291543051251","-0.00774339702842127638","-0.05491026726264826419","-0.17306537676837880859","-0.10987528939093314679"
